,imbalanceRatio,Subset,Indicator,Sorted_Features
107,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_57,orderSum,"['X4', 'X5', 'X6', 'X3', 'X1', 'X2']"
108,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_138,orderMean,"['X4', 'X6', 'X5', 'X1', 'X3', 'X2']"
109,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_138,orderStd,"['X4', 'X6', 'X5', 'X3', 'X2', 'X1']"
110,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_138,orderSum,"['X4', 'X6', 'X5', 'X1', 'X3', 'X2']"
111,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_29,orderMean,"['X4', 'X5', 'X6', 'X1', 'X3', 'X2']"
112,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_29,orderStd,"['X4', 'X5', 'X6', 'X2', 'X1', 'X3']"
113,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_29,orderSum,"['X4', 'X5', 'X6', 'X1', 'X3', 'X2']"
114,rf_shap_list_ir_5,rf_shap_list_ir_5_subset_30,orderMean,"['X4', 'X5', 'X6', 'X1', 'X2', 'X3']"
115,rf_shap_list_ir_5,rf_shap_list_ir_5_subset_30,orderStd,"['X4', 'X5', 'X2', 'X1', 'X6', 'X3']"
116,rf_shap_list_ir_5,rf_shap_list_ir_5_subset_30,orderSum,"['X4', 'X5', 'X6', 'X1', 'X2', 'X3']"
117,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_105,orderMean,"['X4', 'X5', 'X6', 'X1', 'X3', 'X2']"
118,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_105,orderStd,"['X4', 'X5', 'X6', 'X2', 'X3', 'X1']"
119,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_105,orderSum,"['X4', 'X5', 'X6', 'X1', 'X3', 'X2']"
120,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_4,orderMean,"['X4', 'X5', 'X6', 'X1', 'X2', 'X3']"
