,imbalanceRatio,Subset,feature,Indicator,freq1,freq2,freq3
43,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_15,X2,localMax_X2,-0.23185718,-0.43654072,0.79156053
44,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_15,X3,localMax_X3,0.62853813,0.40944862,0.190359
45,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_15,X4,localMax_X4,0.8717642,1.1921163,1.5124681
46,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_15,X5,localMax_X5,0.90938056,1.1809082,0.637853
47,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_15,X6,localMax_X6,1.5344177,1.2985597,1.0627016
48,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_67,X1,localMax_X1,0.09895241,1.1542088,1.505961
49,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_67,X2,localMax_X2,-0.5037557,1.2486532,0.24727666
50,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_67,X3,localMax_X3,-0.11616632,0.57070357,0.68518186
51,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_67,X4,localMax_X4,1.0081958,0.707708,0.40722036
52,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_67,X5,localMax_X5,0.4909413,0.89685416,1.3027668
53,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_67,X6,localMax_X6,1.150523,0.80836,1.492686
54,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_81,X1,localMax_X1,0.3728459,0.7017591,1.0306722
55,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_81,X2,localMax_X2,-0.09555143,0.43849087,0.9725331
56,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_81,X3,localMax_X3,-0.5707517,0.40521085,0.6840573
57,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_81,X4,localMax_X4,1.438546,1.9003539,2.3621619
58,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_81,X5,localMax_X5,0.66231203,1.097712,1.533112
59,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_81,X6,localMax_X6,0.5896566,1.0844963,0.09481686
60,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_59,X1,localMax_X1,0.5713959,0.8979635,1.2245312
61,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_59,X2,localMax_X2,-0.09262282,0.37384427,0.60707784
62,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_59,X3,localMax_X3,-0.76186156,1.0089611,0.36502558
63,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_59,X4,localMax_X4,1.3363637,0.9736525,2.0617857
64,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_59,X5,localMax_X5,0.5312737,0.91959476,1.6962366
65,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_59,X6,localMax_X6,0.6643057,0.9820428,1.2997799
66,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_5,X1,localMax_X1,-0.3632393,1.6955552,0.32302558
67,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_5,X2,localMax_X2,0.035814345,0.3959158,0.5759665
68,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_5,X3,localMax_X3,0.18358439,-0.024210751,0.07968682
69,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_5,X4,localMax_X4,1.1639211,1.4590764,0.8687657
70,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_5,X5,localMax_X5,0.3719585,0.6437938,0.91562915
71,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_5,X6,localMax_X6,0.5069833,0.8153602,1.1237371
72,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_102,X1,localMax_X1,0.83016896,0.52058053,0.2109921
73,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_102,X2,localMax_X2,-0.3420505,0.2476393,0.54248416
74,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_102,X3,localMax_X3,-0.95313823,1.3175304,1.111106
75,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_102,X4,localMax_X4,1.7970736,1.0855306,0.72975934
76,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_102,X5,localMax_X5,0.35240948,1.1003523,0.7263808
77,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_102,X6,localMax_X6,1.0628453,0.75051475,1.375176
78,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_117,X1,localMax_X1,0.4686067,1.0532659,0.7609364
79,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_117,X2,localMax_X2,-0.41387445,1.0957706,0.4919126
80,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_117,X3,localMax_X3,-0.34443268,-0.015937507,0.14831012
81,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_117,X4,localMax_X4,1.4542601,1.8579035,1.0506167
82,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_117,X5,localMax_X5,0.790786,1.2921727,1.7935591
83,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_117,X6,localMax_X6,0.7136575,1.0422195,0.38509536
84,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_124,X1,localMax_X1,0.5512053,0.909933,1.2686608
85,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_124,X2,localMax_X2,-0.09120768,0.45080614,0.7218131
86,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_124,X3,localMax_X3,-0.62858343,0.55097276,0.4035282
87,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_124,X4,localMax_X4,1.4417775,0.751075,0.40572393
88,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_124,X5,localMax_X5,0.43655777,0.71757317,0.99858844
89,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_124,X6,localMax_X6,0.6449634,0.9312352,1.2175069
90,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_98,X1,localMax_X1,0.21245265,1.1218054,0.5155703
91,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_98,X2,localMax_X2,-0.6014402,0.40453553,0.7398609
92,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_98,X3,localMax_X3,-0.06533396,0.07927024,0.513083
93,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_98,X4,localMax_X4,1.2224474,1.6716208,2.1207943
94,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_98,X5,localMax_X5,0.8805065,1.3109374,1.7413685
95,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_98,X6,localMax_X6,0.50285685,0.7859862,1.0691155
96,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_100,X1,localMax_X1,0.987772,0.6456977,-2.7750447
97,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_100,X2,localMax_X2,1.3983163,0.1237303,0.28305352
98,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_100,X3,localMax_X3,-0.34787852,1.1558632,0.9678954
99,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_100,X4,localMax_X4,1.4611502,1.139147,0.8171439
100,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_100,X5,localMax_X5,0.8305532,1.0402725,0.6208339
101,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_100,X6,localMax_X6,0.9394636,0.713194,0.4869244
102,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_22,X1,localMax_X1,1.9202852,0.5199535,1.5702024
103,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_22,X2,localMax_X2,0.22874463,-0.064584374,-0.35791343
104,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_22,X3,localMax_X3,-0.5367805,1.0057179,0.8514681
105,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_22,X4,localMax_X4,1.8855479,1.4780247,1.0705018
106,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_22,X5,localMax_X5,0.8191732,1.1436036,0.49474287
107,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_22,X6,localMax_X6,0.45806968,0.85620236,0.65713596
108,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_17,X1,localMax_X1,0.35360074,-0.21238554,1.2025802
