,imbalanceRatio,Subset,Indicator,Sorted_Features
55,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_17,orderStd,"['X5', 'X2', 'X1', 'X4', 'X6', 'X3']"
56,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_17,orderSum,"['X5', 'X6', 'X4', 'X3', 'X1', 'X2']"
57,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_67,orderMean,"['X5', 'X4', 'X2', 'X1', 'X6', 'X3']"
58,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_67,orderStd,"['X5', 'X2', 'X1', 'X4', 'X6', 'X3']"
59,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_67,orderSum,"['X5', 'X4', 'X2', 'X1', 'X6', 'X3']"
60,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_22,orderMean,"['X4', 'X5', 'X6', 'X2', 'X3', 'X1']"
61,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_22,orderStd,"['X5', 'X2', 'X4', 'X3', 'X6', 'X1']"
62,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_22,orderSum,"['X4', 'X5', 'X6', 'X2', 'X3', 'X1']"
63,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_124,orderMean,"['X4', 'X6', 'X1', 'X5', 'X3', 'X2']"
64,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_124,orderStd,"['X6', 'X4', 'X5', 'X3', 'X1', 'X2']"
65,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_124,orderSum,"['X4', 'X6', 'X1', 'X5', 'X3', 'X2']"
66,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_148,orderMean,"['X5', 'X4', 'X1', 'X2', 'X3', 'X6']"
67,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_148,orderStd,"['X5', 'X4', 'X2', 'X1', 'X6', 'X3']"
68,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_148,orderSum,"['X5', 'X4', 'X1', 'X2', 'X3', 'X6']"
69,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_106,orderMean,"['X4', 'X1', 'X6', 'X5', 'X3', 'X2']"
70,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_106,orderStd,"['X2', 'X1', 'X5', 'X4', 'X6', 'X3']"
71,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_106,orderSum,"['X4', 'X1', 'X6', 'X5', 'X3', 'X2']"
72,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_53,orderMean,"['X4', 'X6', 'X5', 'X1', 'X2', 'X3']"
73,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_53,orderStd,"['X5', 'X4', 'X6', 'X1', 'X2', 'X3']"
74,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_53,orderSum,"['X4', 'X6', 'X5', 'X1', 'X2', 'X3']"
75,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_56,orderMean,"['X4', 'X6', 'X5', 'X3', 'X1', 'X2']"
76,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_56,orderStd,"['X4', 'X5', 'X2', 'X6', 'X3', 'X1']"
77,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_56,orderSum,"['X4', 'X6', 'X5', 'X3', 'X1', 'X2']"
78,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_137,orderMean,"['X4', 'X5', 'X6', 'X1', 'X3', 'X2']"
79,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_137,orderStd,"['X2', 'X1', 'X5', 'X4', 'X6', 'X3']"
80,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_137,orderSum,"['X4', 'X5', 'X6', 'X1', 'X3', 'X2']"
81,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_10,orderMean,"['X1', 'X2', 'X4', 'X5', 'X6', 'X3']"
82,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_10,orderStd,"['X4', 'X2', 'X1', 'X6', 'X5', 'X3']"
83,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_10,orderSum,"['X1', 'X2', 'X4', 'X5', 'X6', 'X3']"
84,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_38,orderMean,"['X4', 'X5', 'X6', 'X2', 'X1', 'X3']"
85,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_38,orderStd,"['X5', 'X2', 'X4', 'X1', 'X6', 'X3']"
86,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_38,orderSum,"['X4', 'X5', 'X6', 'X2', 'X1', 'X3']"
87,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_90,orderMean,"['X4', 'X6', 'X5', 'X3', 'X2', 'X1']"
88,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_90,orderStd,"['X4', 'X6', 'X2', 'X1', 'X5', 'X3']"
89,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_90,orderSum,"['X4', 'X6', 'X5', 'X3', 'X2', 'X1']"
90,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_21,orderMean,"['X4', 'X5', 'X1', 'X2', 'X6', 'X3']"
91,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_21,orderStd,"['X5', 'X2', 'X4', 'X1', 'X6', 'X3']"
