,imbalanceRatio,Subset,Indicator,Sorted_Features
64,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_73,orderStd,"['X2', 'X3', 'X5', 'X1', 'X6', 'X4']"
65,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_73,orderSum,"['X2', 'X3', 'X5', 'X1', 'X6', 'X4']"
66,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_127,orderMean,"['X4', 'X3', 'X5', 'X2', 'X1', 'X6']"
67,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_127,orderStd,"['X5', 'X2', 'X3', 'X1', 'X4', 'X6']"
68,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_127,orderSum,"['X4', 'X3', 'X5', 'X2', 'X1', 'X6']"
69,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_21,orderMean,"['X4', 'X5', 'X3', 'X1', 'X6', 'X2']"
70,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_21,orderStd,"['X5', 'X1', 'X3', 'X4', 'X2', 'X6']"
71,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_21,orderSum,"['X4', 'X5', 'X3', 'X1', 'X6', 'X2']"
72,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_44,orderMean,"['X3', 'X1', 'X4', 'X5', 'X6', 'X2']"
73,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_44,orderStd,"['X3', 'X1', 'X5', 'X4', 'X2', 'X6']"
74,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_44,orderSum,"['X3', 'X1', 'X4', 'X5', 'X6', 'X2']"
75,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_93,orderMean,"['X4', 'X5', 'X3', 'X2', 'X1', 'X6']"
76,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_93,orderStd,"['X3', 'X5', 'X4', 'X2', 'X1', 'X6']"
77,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_93,orderSum,"['X4', 'X5', 'X3', 'X2', 'X1', 'X6']"
78,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_101,orderMean,"['X1', 'X2', 'X5', 'X4', 'X6', 'X3']"
79,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_101,orderStd,"['X1', 'X5', 'X2', 'X4', 'X6', 'X3']"
80,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_101,orderSum,"['X1', 'X2', 'X5', 'X4', 'X6', 'X3']"
81,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_64,orderMean,"['X4', 'X5', 'X3', 'X2', 'X1', 'X6']"
82,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_64,orderStd,"['X5', 'X3', 'X4', 'X2', 'X1', 'X6']"
83,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_64,orderSum,"['X4', 'X5', 'X3', 'X2', 'X1', 'X6']"
84,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_75,orderMean,"['X1', 'X3', 'X2', 'X5', 'X4', 'X6']"
85,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_75,orderStd,"['X1', 'X3', 'X2', 'X5', 'X4', 'X6']"
86,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_75,orderSum,"['X1', 'X3', 'X2', 'X5', 'X4', 'X6']"
87,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_135,orderMean,"['X4', 'X5', 'X3', 'X1', 'X2', 'X6']"
