,imbalanceRatio,Subset,Indicator,Sorted_Features
58,shap_list_ir_2,shap_list_ir_2_subset_360,orderStd,"['OBESITY', 'ARTHRITIS', 'ASTHMA', 'SEX_FEMALE', 'DEPRESSION', 'CIRRHOSIS', 'OSTEOPOROSIS', 'COPD', 'ISCHEMIC_HEART_DISEASE', 'CHRONIC_KIDNEY_DISEASE', 'ARTHROSIS', 'HEART_FAILURE', 'STROKE', 'DEMENTIA', 'HYPERTENSION', 'DIABETES', 'AGE']"
59,shap_list_ir_2,shap_list_ir_2_subset_360,orderSum,"['AGE', 'HYPERTENSION', 'DIABETES', 'DEMENTIA', 'HEART_FAILURE', 'CHRONIC_KIDNEY_DISEASE', 'STROKE', 'ARTHROSIS', 'SEX_FEMALE', 'ISCHEMIC_HEART_DISEASE', 'DEPRESSION', 'COPD', 'OSTEOPOROSIS', 'OBESITY', 'ASTHMA', 'CIRRHOSIS', 'ARTHRITIS']"
60,shap_list_ir_2,shap_list_ir_2_subset_361,orderMean,"['ARTHRITIS', 'OBESITY', 'CIRRHOSIS', 'ASTHMA', 'DEPRESSION', 'OSTEOPOROSIS', 'STROKE', 'COPD', 'ISCHEMIC_HEART_DISEASE', 'CHRONIC_KIDNEY_DISEASE', 'HEART_FAILURE', 'ARTHROSIS', 'DEMENTIA', 'SEX_FEMALE', 'DIABETES', 'HYPERTENSION', 'AGE']"
61,shap_list_ir_2,shap_list_ir_2_subset_361,orderStd,"['OBESITY', 'ARTHRITIS', 'DEPRESSION', 'OSTEOPOROSIS', 'COPD', 'CIRRHOSIS', 'STROKE', 'SEX_FEMALE', 'ASTHMA', 'ISCHEMIC_HEART_DISEASE', 'CHRONIC_KIDNEY_DISEASE', 'ARTHROSIS', 'DEMENTIA', 'HEART_FAILURE', 'HYPERTENSION', 'DIABETES', 'AGE']"
62,shap_list_ir_2,shap_list_ir_2_subset_361,orderSum,"['AGE', 'HYPERTENSION', 'DIABETES', 'SEX_FEMALE', 'DEMENTIA', 'ARTHROSIS', 'HEART_FAILURE', 'CHRONIC_KIDNEY_DISEASE', 'ISCHEMIC_HEART_DISEASE', 'COPD', 'STROKE', 'OSTEOPOROSIS', 'DEPRESSION', 'ASTHMA', 'CIRRHOSIS', 'OBESITY', 'ARTHRITIS']"
63,shap_list_ir_2,shap_list_ir_2_subset_362,orderMean,"['ARTHRITIS', 'ASTHMA', 'CIRRHOSIS', 'COPD', 'OSTEOPOROSIS', 'ISCHEMIC_HEART_DISEASE', 'OBESITY', 'DEPRESSION', 'STROKE', 'CHRONIC_KIDNEY_DISEASE', 'HEART_FAILURE', 'SEX_FEMALE', 'ARTHROSIS', 'DEMENTIA', 'DIABETES', 'HYPERTENSION', 'AGE']"
64,shap_list_ir_2,shap_list_ir_2_subset_362,orderStd,"['ARTHRITIS', 'COPD', 'OBESITY', 'SEX_FEMALE', 'ASTHMA', 'CIRRHOSIS', 'ISCHEMIC_HEART_DISEASE', 'OSTEOPOROSIS', 'DEPRESSION', 'CHRONIC_KIDNEY_DISEASE', 'HEART_FAILURE', 'STROKE', 'DEMENTIA', 'ARTHROSIS', 'HYPERTENSION', 'DIABETES', 'AGE']"
65,shap_list_ir_2,shap_list_ir_2_subset_362,orderSum,"['AGE', 'HYPERTENSION', 'DIABETES', 'DEMENTIA', 'ARTHROSIS', 'SEX_FEMALE', 'HEART_FAILURE', 'CHRONIC_KIDNEY_DISEASE', 'STROKE', 'DEPRESSION', 'OBESITY', 'ISCHEMIC_HEART_DISEASE', 'OSTEOPOROSIS', 'COPD', 'CIRRHOSIS', 'ASTHMA', 'ARTHRITIS']"
66,shap_list_ir_2,shap_list_ir_2_subset_363,orderMean,"['ARTHRITIS', 'CIRRHOSIS', 'ASTHMA', 'OSTEOPOROSIS', 'ISCHEMIC_HEART_DISEASE', 'STROKE', 'DEPRESSION', 'SEX_FEMALE', 'COPD', 'OBESITY', 'ARTHROSIS', 'CHRONIC_KIDNEY_DISEASE', 'DEMENTIA', 'HEART_FAILURE', 'DIABETES', 'HYPERTENSION', 'AGE']"
67,shap_list_ir_2,shap_list_ir_2_subset_363,orderStd,"['ARTHRITIS', 'ASTHMA', 'ISCHEMIC_HEART_DISEASE', 'CIRRHOSIS', 'SEX_FEMALE', 'OSTEOPOROSIS', 'DEPRESSION', 'STROKE', 'OBESITY', 'ARTHROSIS', 'COPD', 'DEMENTIA', 'CHRONIC_KIDNEY_DISEASE', 'HEART_FAILURE', 'HYPERTENSION', 'DIABETES', 'AGE']"
68,shap_list_ir_2,shap_list_ir_2_subset_363,orderSum,"['AGE', 'HYPERTENSION', 'DIABETES', 'HEART_FAILURE', 'DEMENTIA', 'CHRONIC_KIDNEY_DISEASE', 'ARTHROSIS', 'OBESITY', 'COPD', 'SEX_FEMALE', 'DEPRESSION', 'STROKE', 'ISCHEMIC_HEART_DISEASE', 'OSTEOPOROSIS', 'ASTHMA', 'CIRRHOSIS', 'ARTHRITIS']"
69,shap_list_ir_2,shap_list_ir_2_subset_364,orderMean,"['ARTHRITIS', 'CIRRHOSIS', 'ASTHMA', 'OSTEOPOROSIS', 'COPD', 'ARTHROSIS', 'DEPRESSION', 'ISCHEMIC_HEART_DISEASE', 'STROKE', 'DEMENTIA', 'CHRONIC_KIDNEY_DISEASE', 'HEART_FAILURE', 'OBESITY', 'SEX_FEMALE', 'DIABETES', 'HYPERTENSION', 'AGE']"
70,shap_list_ir_2,shap_list_ir_2_subset_364,orderStd,"['CIRRHOSIS', 'ARTHRITIS', 'ASTHMA', 'OSTEOPOROSIS', 'COPD', 'SEX_FEMALE', 'ARTHROSIS', 'ISCHEMIC_HEART_DISEASE', 'DEPRESSION', 'STROKE', 'DEMENTIA', 'HYPERTENSION', 'CHRONIC_KIDNEY_DISEASE', 'OBESITY', 'HEART_FAILURE', 'DIABETES', 'AGE']"
71,shap_list_ir_2,shap_list_ir_2_subset_364,orderSum,"['AGE', 'HYPERTENSION', 'DIABETES', 'SEX_FEMALE', 'OBESITY', 'HEART_FAILURE', 'CHRONIC_KIDNEY_DISEASE', 'DEMENTIA', 'STROKE', 'ISCHEMIC_HEART_DISEASE', 'DEPRESSION', 'ARTHROSIS', 'COPD', 'OSTEOPOROSIS', 'ASTHMA', 'CIRRHOSIS', 'ARTHRITIS']"
72,shap_list_ir_2,shap_list_ir_2_subset_365,orderMean,"['ARTHRITIS', 'DEPRESSION', 'OSTEOPOROSIS', 'ASTHMA', 'CIRRHOSIS', 'ISCHEMIC_HEART_DISEASE', 'COPD', 'OBESITY', 'STROKE', 'DEMENTIA', 'CHRONIC_KIDNEY_DISEASE', 'SEX_FEMALE', 'HEART_FAILURE', 'ARTHROSIS', 'DIABETES', 'HYPERTENSION', 'AGE']"
73,shap_list_ir_2,shap_list_ir_2_subset_365,orderStd,"['ARTHRITIS', 'DEPRESSION', 'OSTEOPOROSIS', 'ASTHMA', 'OBESITY', 'SEX_FEMALE', 'ISCHEMIC_HEART_DISEASE', 'DEMENTIA', 'COPD', 'CIRRHOSIS', 'STROKE', 'CHRONIC_KIDNEY_DISEASE', 'HEART_FAILURE', 'HYPERTENSION', 'ARTHROSIS', 'DIABETES', 'AGE']"
74,shap_list_ir_2,shap_list_ir_2_subset_365,orderSum,"['AGE', 'HYPERTENSION', 'DIABETES', 'ARTHROSIS', 'HEART_FAILURE', 'SEX_FEMALE', 'CHRONIC_KIDNEY_DISEASE', 'DEMENTIA', 'STROKE', 'OBESITY', 'COPD', 'ISCHEMIC_HEART_DISEASE', 'CIRRHOSIS', 'ASTHMA', 'OSTEOPOROSIS', 'DEPRESSION', 'ARTHRITIS']"
