,index,shapMean,shapStd,shapSum,subset,imbalance_ratio
0,Pregnancies,0.5914762965762033,0.41613599819792507,301.6529112538637,lr_shap_list_ir_1_subset_152,lr_shap_list_ir_1
1,Glucose,1.1035521655634801,0.8933905953924438,562.8116044373749,lr_shap_list_ir_1_subset_152,lr_shap_list_ir_1
2,BloodPressure,0.5887704903917346,0.6430291742326624,300.2729500997846,lr_shap_list_ir_1_subset_152,lr_shap_list_ir_1
3,SkinThickness,0.9227639945149253,0.5753779359421595,470.6096372026119,lr_shap_list_ir_1_subset_152,lr_shap_list_ir_1
4,Insulin,0.26638674295345993,0.24249286931118352,135.85723890626457,lr_shap_list_ir_1_subset_152,lr_shap_list_ir_1
5,BMI,1.7809254720436094,1.5333212504303757,908.2719907422407,lr_shap_list_ir_1_subset_152,lr_shap_list_ir_1
6,DiabetesPedigreeFunction,0.19174480024497742,0.17708144828578448,97.78984812493849,lr_shap_list_ir_1_subset_152,lr_shap_list_ir_1
7,Age,0.5604499458346216,0.46275168972455666,285.829472375657,lr_shap_list_ir_1_subset_152,lr_shap_list_ir_1
8,Pregnancies,0.3639840622737827,0.2546860866507925,185.63187175962918,lr_shap_list_ir_2_subset_147,lr_shap_list_ir_2
9,Glucose,0.6772611137218485,0.5716804024238094,345.40316799814275,lr_shap_list_ir_2_subset_147,lr_shap_list_ir_2
10,BloodPressure,0.13404892580431696,0.14812880085163313,68.36495216020165,lr_shap_list_ir_2_subset_147,lr_shap_list_ir_2
11,SkinThickness,0.2922632983888022,0.18216118922652746,149.05428217828913,lr_shap_list_ir_2_subset_147,lr_shap_list_ir_2
12,Insulin,0.03899018998990193,0.03773633712004149,19.884996894849987,lr_shap_list_ir_2_subset_147,lr_shap_list_ir_2
13,BMI,0.5254168404272586,0.4551466553917951,267.9625886179019,lr_shap_list_ir_2_subset_147,lr_shap_list_ir_2
14,DiabetesPedigreeFunction,0.0814363338363962,0.07743638077589425,41.53253025656206,lr_shap_list_ir_2_subset_147,lr_shap_list_ir_2
15,Age,0.19026633493418577,0.15206007799724242,97.03583081643474,lr_shap_list_ir_2_subset_147,lr_shap_list_ir_2
16,Pregnancies,0.4024806721104648,0.2752332954984252,205.26514277633703,lr_shap_list_ir_5_subset_19,lr_shap_list_ir_5
17,Glucose,0.8359091855126884,0.6694598827777468,426.3136846114711,lr_shap_list_ir_5_subset_19,lr_shap_list_ir_5
18,BloodPressure,0.1844998057998347,0.2043028973428468,94.09490095791568,lr_shap_list_ir_5_subset_19,lr_shap_list_ir_5
19,SkinThickness,0.025690340833718395,0.015395200927008657,13.102073825196381,lr_shap_list_ir_5_subset_19,lr_shap_list_ir_5
20,Insulin,0.05566095287898801,0.053991046333824524,28.387085968283884,lr_shap_list_ir_5_subset_19,lr_shap_list_ir_5
21,BMI,0.729350981740286,0.650198463634899,371.9690006875459,lr_shap_list_ir_5_subset_19,lr_shap_list_ir_5
22,DiabetesPedigreeFunction,0.34484210444281793,0.3042671768055691,175.86947326583714,lr_shap_list_ir_5_subset_19,lr_shap_list_ir_5
23,Age,0.08781823511390131,0.060559968076493526,44.78729990808967,lr_shap_list_ir_5_subset_19,lr_shap_list_ir_5
24,Pregnancies,0.03304904226130936,0.0212028475047942,16.855011553267772,lr_shap_list_ir_3_subset_39,lr_shap_list_ir_3
25,Glucose,0.6645625874162411,0.5513631440972314,338.92691958228295,lr_shap_list_ir_3_subset_39,lr_shap_list_ir_3
26,BloodPressure,0.09499245742324139,0.10951067143737556,48.44615328585311,lr_shap_list_ir_3_subset_39,lr_shap_list_ir_3
27,SkinThickness,0.1463398578204023,0.08696374338730736,74.63332748840517,lr_shap_list_ir_3_subset_39,lr_shap_list_ir_3
28,Insulin,0.06891018449043981,0.0660609742599243,35.1441940901243,lr_shap_list_ir_3_subset_39,lr_shap_list_ir_3
29,BMI,0.6059605662134998,0.5255515775802936,309.0398887688849,lr_shap_list_ir_3_subset_39,lr_shap_list_ir_3
30,DiabetesPedigreeFunction,0.16672029202089678,0.14317242518086715,85.02734893065735,lr_shap_list_ir_3_subset_39,lr_shap_list_ir_3
31,Age,0.6641866054189931,0.43676178694232715,338.7351687636865,lr_shap_list_ir_3_subset_39,lr_shap_list_ir_3
32,Pregnancies,0.1494799683018845,0.10734290594211643,76.2347838339611,lr_shap_list_ir_1_subset_100,lr_shap_list_ir_1
33,Glucose,0.7545785807778755,0.6466122421724974,384.8350761967165,lr_shap_list_ir_1_subset_100,lr_shap_list_ir_1
34,BloodPressure,0.15257448203318272,0.17728341546268425,77.81298583692319,lr_shap_list_ir_1_subset_100,lr_shap_list_ir_1
35,SkinThickness,0.2411289784085086,0.14829555700178795,122.97577898833939,lr_shap_list_ir_1_subset_100,lr_shap_list_ir_1
36,Insulin,0.11484927262034302,0.12195396508413145,58.57312903637494,lr_shap_list_ir_1_subset_100,lr_shap_list_ir_1
37,BMI,0.8565382215857054,0.7417050950869799,436.8344930087097,lr_shap_list_ir_1_subset_100,lr_shap_list_ir_1
38,DiabetesPedigreeFunction,0.03544868245904151,0.03162511864159149,18.07882805411117,lr_shap_list_ir_1_subset_100,lr_shap_list_ir_1
39,Age,0.061717747246256026,0.05722692982249519,31.476051095590574,lr_shap_list_ir_1_subset_100,lr_shap_list_ir_1
40,Pregnancies,0.17730106112989807,0.11717011451476078,90.42354117624802,lr_shap_list_ir_4_subset_147,lr_shap_list_ir_4
41,Glucose,0.580323473505356,0.492019125676348,295.96497148773153,lr_shap_list_ir_4_subset_147,lr_shap_list_ir_4
42,BloodPressure,0.1689241422831685,0.2090605633970321,86.15131256441593,lr_shap_list_ir_4_subset_147,lr_shap_list_ir_4
43,SkinThickness,0.14330027568468687,0.08481819823496102,73.0831405991903,lr_shap_list_ir_4_subset_147,lr_shap_list_ir_4
44,Insulin,0.05067389676476165,0.055590327601265734,25.843687350028443,lr_shap_list_ir_4_subset_147,lr_shap_list_ir_4
45,BMI,0.7357991170390519,0.650536145688111,375.25754968991646,lr_shap_list_ir_4_subset_147,lr_shap_list_ir_4
