,index,shapMean,shapStd,shapSum,subset,imbalance_ratio
41,Glucose,0.21381673619694183,0.6618314470914127,109.04653546044034,mlp_shap_list_ir_4_subset_159,mlp_shap_list_ir_4
42,BloodPressure,0.1079873435265668,0.2826027037188897,55.07354519854907,mlp_shap_list_ir_4_subset_159,mlp_shap_list_ir_4
43,SkinThickness,0.26277775521723756,0.8890821051375899,134.01665516079115,mlp_shap_list_ir_4_subset_159,mlp_shap_list_ir_4
44,Insulin,0.41128086524214996,1.2536926977219136,209.75324127349649,mlp_shap_list_ir_4_subset_159,mlp_shap_list_ir_4
45,BMI,0.16783928215258107,0.6639903152009561,85.59803389781635,mlp_shap_list_ir_4_subset_159,mlp_shap_list_ir_4
46,DiabetesPedigreeFunction,0.032611395035282265,0.09109172445580041,16.631811467993955,mlp_shap_list_ir_4_subset_159,mlp_shap_list_ir_4
47,Age,0.1529659912754685,0.36336970657404294,78.01265555048894,mlp_shap_list_ir_4_subset_159,mlp_shap_list_ir_4
48,Pregnancies,0.036017483787381586,0.13572021190982955,18.36891673156461,mlp_shap_list_ir_2_subset_124,mlp_shap_list_ir_2
49,Glucose,0.04238222739338143,0.11585781924264602,21.61493597062453,mlp_shap_list_ir_2_subset_124,mlp_shap_list_ir_2
50,BloodPressure,0.06566987767083572,0.18487514549622205,33.49163761212622,mlp_shap_list_ir_2_subset_124,mlp_shap_list_ir_2
51,SkinThickness,0.08380939012237741,0.21326976704267656,42.74278896241248,mlp_shap_list_ir_2_subset_124,mlp_shap_list_ir_2
52,Insulin,0.09595825647619254,0.3287184920025954,48.938710802858196,mlp_shap_list_ir_2_subset_124,mlp_shap_list_ir_2
53,BMI,0.023288532496886394,0.06736124608021574,11.87715157341206,mlp_shap_list_ir_2_subset_124,mlp_shap_list_ir_2
54,DiabetesPedigreeFunction,0.007820011798525772,0.01735507155299267,3.9882060172481433,mlp_shap_list_ir_2_subset_124,mlp_shap_list_ir_2
55,Age,0.0585254712388364,0.16470869459579313,29.847990331806564,mlp_shap_list_ir_2_subset_124,mlp_shap_list_ir_2
56,Pregnancies,0.0800234498911308,0.20690849749977822,40.81195944447671,mlp_shap_list_ir_4_subset_90,mlp_shap_list_ir_4
57,Glucose,0.3506879005244841,1.360072734765863,178.8508292674869,mlp_shap_list_ir_4_subset_90,mlp_shap_list_ir_4
58,BloodPressure,0.24471594202082683,1.1646511040660066,124.80513043062169,mlp_shap_list_ir_4_subset_90,mlp_shap_list_ir_4
59,SkinThickness,0.37863862402770776,1.6888079659560729,193.10569825413097,mlp_shap_list_ir_4_subset_90,mlp_shap_list_ir_4
60,Insulin,0.529012012738177,2.8609405576998928,269.79612649647027,mlp_shap_list_ir_4_subset_90,mlp_shap_list_ir_4
61,BMI,0.11454662329640451,0.35717992826138223,58.4187778811663,mlp_shap_list_ir_4_subset_90,mlp_shap_list_ir_4
62,DiabetesPedigreeFunction,0.08257796034361903,0.2970178756406334,42.1147597752457,mlp_shap_list_ir_4_subset_90,mlp_shap_list_ir_4
63,Age,0.20068731828250486,0.880959078804967,102.35053232407748,mlp_shap_list_ir_4_subset_90,mlp_shap_list_ir_4
64,Pregnancies,0.0066312016601131766,0.024205829090716918,3.38191284665772,mlp_shap_list_ir_1_subset_44,mlp_shap_list_ir_1
65,Glucose,0.006893985716454733,0.021915377931270536,3.515932715391914,mlp_shap_list_ir_1_subset_44,mlp_shap_list_ir_1
66,BloodPressure,0.006524768845481911,0.03574505437446987,3.3276321111957747,mlp_shap_list_ir_1_subset_44,mlp_shap_list_ir_1
67,SkinThickness,0.0074730905830912246,0.031993399291050814,3.8112761973765243,mlp_shap_list_ir_1_subset_44,mlp_shap_list_ir_1
68,Insulin,0.014646528588926946,0.05806325642439851,7.469729580352743,mlp_shap_list_ir_1_subset_44,mlp_shap_list_ir_1
69,BMI,0.001981522726344586,0.004781286525120244,1.0105765904357389,mlp_shap_list_ir_1_subset_44,mlp_shap_list_ir_1
70,DiabetesPedigreeFunction,0.0009082553077858666,0.00404747575746325,0.46321020697079196,mlp_shap_list_ir_1_subset_44,mlp_shap_list_ir_1
71,Age,0.023710894466035182,0.0852638015772764,12.092556177677944,mlp_shap_list_ir_1_subset_44,mlp_shap_list_ir_1
72,Pregnancies,0.13741305711438093,0.31819525137984245,70.08065912833428,mlp_shap_list_ir_5_subset_24,mlp_shap_list_ir_5
73,Glucose,0.25569340241229865,0.5200573737132482,130.4036352302723,mlp_shap_list_ir_5_subset_24,mlp_shap_list_ir_5
74,BloodPressure,0.16166139566757523,0.2821570622460717,82.44731179046337,mlp_shap_list_ir_5_subset_24,mlp_shap_list_ir_5
75,SkinThickness,0.37326087339018527,0.9582511729904987,190.3630454289945,mlp_shap_list_ir_5_subset_24,mlp_shap_list_ir_5
76,Insulin,0.4727614647293116,1.3144951311245392,241.1083470119489,mlp_shap_list_ir_5_subset_24,mlp_shap_list_ir_5
77,BMI,0.1669782644014273,0.4152471001548244,85.15891484472792,mlp_shap_list_ir_5_subset_24,mlp_shap_list_ir_5
78,DiabetesPedigreeFunction,0.042464762532771365,0.10679688273685552,21.657028891713395,mlp_shap_list_ir_5_subset_24,mlp_shap_list_ir_5
79,Age,0.24255615163856856,0.5684950694033655,123.70363733566997,mlp_shap_list_ir_5_subset_24,mlp_shap_list_ir_5
