,imbalanceRatio,Subset,Indicator,Sorted_Features
25,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_68,orderStd,"['Glucose', 'Pregnancies', 'DiabetesPedigreeFunction', 'BloodPressure', 'Insulin', 'BMI', 'SkinThickness', 'Age']"
26,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_68,orderSum,"['Glucose', 'Pregnancies', 'SkinThickness', 'DiabetesPedigreeFunction', 'BMI', 'Insulin', 'BloodPressure', 'Age']"
27,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_99,orderMean,"['Pregnancies', 'BMI', 'Glucose', 'SkinThickness', 'DiabetesPedigreeFunction', 'Age', 'BloodPressure', 'Insulin']"
28,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_99,orderStd,"['Pregnancies', 'BMI', 'Glucose', 'SkinThickness', 'DiabetesPedigreeFunction', 'Age', 'BloodPressure', 'Insulin']"
29,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_99,orderSum,"['Pregnancies', 'BMI', 'Glucose', 'SkinThickness', 'DiabetesPedigreeFunction', 'Age', 'BloodPressure', 'Insulin']"
30,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_145,orderMean,"['Glucose', 'Pregnancies', 'BMI', 'Age', 'DiabetesPedigreeFunction', 'Insulin', 'BloodPressure', 'SkinThickness']"
31,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_145,orderStd,"['Glucose', 'BMI', 'Pregnancies', 'Age', 'DiabetesPedigreeFunction', 'Insulin', 'BloodPressure', 'SkinThickness']"
32,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_145,orderSum,"['Glucose', 'Pregnancies', 'BMI', 'Age', 'DiabetesPedigreeFunction', 'Insulin', 'BloodPressure', 'SkinThickness']"
33,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_128,orderMean,"['Glucose', 'BMI', 'Pregnancies', 'Insulin', 'DiabetesPedigreeFunction', 'BloodPressure', 'Age', 'SkinThickness']"
34,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_128,orderStd,"['Glucose', 'BMI', 'Insulin', 'Pregnancies', 'BloodPressure', 'DiabetesPedigreeFunction', 'Age', 'SkinThickness']"
35,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_128,orderSum,"['Glucose', 'BMI', 'Pregnancies', 'Insulin', 'DiabetesPedigreeFunction', 'BloodPressure', 'Age', 'SkinThickness']"
36,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_61,orderMean,"['SkinThickness', 'BloodPressure', 'DiabetesPedigreeFunction', 'Insulin', 'Pregnancies', 'BMI', 'Glucose', 'Age']"
37,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_61,orderStd,"['SkinThickness', 'BloodPressure', 'Insulin', 'DiabetesPedigreeFunction', 'Pregnancies', 'BMI', 'Age', 'Glucose']"
38,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_61,orderSum,"['SkinThickness', 'BloodPressure', 'DiabetesPedigreeFunction', 'Insulin', 'Pregnancies', 'BMI', 'Glucose', 'Age']"
39,lr_shap_list_ir_5,lr_shap_list_ir_5_subset_96,orderMean,"['Glucose', 'BMI', 'Pregnancies', 'Age', 'BloodPressure', 'DiabetesPedigreeFunction', 'Insulin', 'SkinThickness']"
