,imbalanceRatio,Subset,Indicator,Sorted_Features
25,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_67,orderStd,"['Glucose', 'BMI', 'Age', 'DiabetesPedigreeFunction', 'BloodPressure', 'SkinThickness', 'Insulin', 'Pregnancies']"
26,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_67,orderSum,"['Glucose', 'BMI', 'Age', 'DiabetesPedigreeFunction', 'SkinThickness', 'BloodPressure', 'Insulin', 'Pregnancies']"
27,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_150,orderMean,"['Glucose', 'DiabetesPedigreeFunction', 'BMI', 'Age', 'Pregnancies', 'BloodPressure', 'SkinThickness', 'Insulin']"
28,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_150,orderStd,"['Glucose', 'DiabetesPedigreeFunction', 'BMI', 'Age', 'Pregnancies', 'BloodPressure', 'SkinThickness', 'Insulin']"
29,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_150,orderSum,"['Glucose', 'DiabetesPedigreeFunction', 'BMI', 'Age', 'Pregnancies', 'BloodPressure', 'SkinThickness', 'Insulin']"
30,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_81,orderMean,"['Glucose', 'DiabetesPedigreeFunction', 'BMI', 'Age', 'Pregnancies', 'BloodPressure', 'SkinThickness', 'Insulin']"
31,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_81,orderStd,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Age', 'Pregnancies', 'BloodPressure', 'SkinThickness', 'Insulin']"
32,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_81,orderSum,"['Glucose', 'DiabetesPedigreeFunction', 'BMI', 'Age', 'Pregnancies', 'BloodPressure', 'SkinThickness', 'Insulin']"
33,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_59,orderMean,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Age', 'BloodPressure', 'Pregnancies', 'SkinThickness', 'Insulin']"
34,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_59,orderStd,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Age', 'BloodPressure', 'Insulin', 'Pregnancies', 'SkinThickness']"
35,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_59,orderSum,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Age', 'BloodPressure', 'Pregnancies', 'SkinThickness', 'Insulin']"
36,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_5,orderMean,"['Glucose', 'Age', 'BMI', 'BloodPressure', 'SkinThickness', 'DiabetesPedigreeFunction', 'Insulin', 'Pregnancies']"
37,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_5,orderStd,"['BMI', 'BloodPressure', 'Glucose', 'DiabetesPedigreeFunction', 'SkinThickness', 'Age', 'Insulin', 'Pregnancies']"
38,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_5,orderSum,"['Glucose', 'Age', 'BMI', 'BloodPressure', 'SkinThickness', 'DiabetesPedigreeFunction', 'Insulin', 'Pregnancies']"
39,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_102,orderMean,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Age', 'BloodPressure', 'Pregnancies', 'SkinThickness', 'Insulin']"
