,index,shapMean,shapStd,shapSum,subset,imbalance_ratio
0,Aattr,0.03912436500318899,0.025959556881796103,97.81091250797228,shap_list_ir_1_subset_100,shap_list_ir_1
1,Battr,0.00253457796776435,0.0027296139215506766,6.336444919410846,shap_list_ir_1_subset_100,shap_list_ir_1
2,Cattr,0.007761773904281718,0.00889559173208959,19.40443476070421,shap_list_ir_1_subset_100,shap_list_ir_1
3,Dattr,0.008915409029315207,0.005884401616611556,22.288522573288045,shap_list_ir_1_subset_100,shap_list_ir_1
4,Eattr,0.0077530696858534864,0.005292480643443289,19.382674214633724,shap_list_ir_1_subset_100,shap_list_ir_1
5,Fattr,0.0050799092693733765,0.0044586089398214665,12.699773173433439,shap_list_ir_1_subset_100,shap_list_ir_1
6,A1attr,0.004136774549496519,0.0024335746533367696,10.34193637374131,shap_list_ir_1_subset_100,shap_list_ir_1
7,B2attr,0.011826115247120574,0.008494116510628369,29.565288117801487,shap_list_ir_1_subset_100,shap_list_ir_1
8,C3attr,0.027006424847819385,0.015502798443068054,67.51606211954837,shap_list_ir_1_subset_100,shap_list_ir_1
9,D4attr,0.006169838489692011,0.004818693838996062,15.424596224230037,shap_list_ir_1_subset_100,shap_list_ir_1
10,E5attr,0.0075388271357136275,0.005465705332970352,18.847067839284097,shap_list_ir_1_subset_100,shap_list_ir_1
11,F6attr,0.0055192156215163385,0.0048945209733855756,13.798039053790806,shap_list_ir_1_subset_100,shap_list_ir_1
12,A7attr,0.012649452551383089,0.009525435344523065,31.6236313784578,shap_list_ir_1_subset_100,shap_list_ir_1
13,B8attr,0.008591705885392967,0.007506012634796122,21.47926471348245,shap_list_ir_1_subset_100,shap_list_ir_1
14,C9attr,0.005670037369693985,0.004313432805237767,14.175093424235001,shap_list_ir_1_subset_100,shap_list_ir_1
15,D10attr,0.013428611617787843,0.009136413731142063,33.57152904446958,shap_list_ir_1_subset_100,shap_list_ir_1
16,E11attr,0.018064615443441595,0.012645670263835057,45.16153860860403,shap_list_ir_1_subset_100,shap_list_ir_1
17,F12attr,0.005241396825292983,0.004313729291031777,13.103492063232492,shap_list_ir_1_subset_100,shap_list_ir_1
18,A13attr,0.012882759974113795,0.012147922457510318,32.20689993528454,shap_list_ir_1_subset_100,shap_list_ir_1
19,B14attr,0.02276067568437758,0.018531906816502824,56.9016892109439,shap_list_ir_1_subset_100,shap_list_ir_1
20,C15attr,0.051837099400994874,0.03403672162547402,129.59274850248752,shap_list_ir_1_subset_100,shap_list_ir_1
21,D16attr,0.015913300545043443,0.016153322782651185,39.78325136260848,shap_list_ir_1_subset_100,shap_list_ir_1
22,E17attr,0.032824648327309254,0.027264745045793567,82.06162081827304,shap_list_ir_1_subset_100,shap_list_ir_1
23,F18attr,0.04807032847471044,0.028114348810737738,120.17582118677575,shap_list_ir_1_subset_100,shap_list_ir_1
24,A19attr,0.004933035078646123,0.0035889228844654857,12.332587696615327,shap_list_ir_1_subset_100,shap_list_ir_1
25,B20attr,0.003178917412806112,0.00168422828137751,7.947293532015257,shap_list_ir_1_subset_100,shap_list_ir_1
26,C21attr,0.016311069518734025,0.019407773669788398,40.77767379683509,shap_list_ir_1_subset_100,shap_list_ir_1
27,D22attr,0.007324584576987828,0.007224751278190548,18.311461442469522,shap_list_ir_1_subset_100,shap_list_ir_1
28,E23attr,0.014365399753607273,0.018920644982486672,35.91349938401809,shap_list_ir_1_subset_100,shap_list_ir_1
29,F24attr,0.0052323276234601595,0.006348018888398817,13.0808190586504,shap_list_ir_1_subset_100,shap_list_ir_1
30,A25attr,0.009560387934416482,0.008299749683077493,23.900969836041213,shap_list_ir_1_subset_100,shap_list_ir_1
31,B26attr,0.01625099149992449,0.0121885226472225,40.627478749811345,shap_list_ir_1_subset_100,shap_list_ir_1
32,C27attr,0.021960849207650866,0.01461660080012223,54.90212301912729,shap_list_ir_1_subset_100,shap_list_ir_1
33,D28attr,0.005113293302583638,0.004663745714019178,12.783233256459086,shap_list_ir_1_subset_100,shap_list_ir_1
34,E29attr,0.0160160346276739,0.02368515776395572,40.04008656918462,shap_list_ir_1_subset_100,shap_list_ir_1
35,F30attr,0.011001852919400253,0.015638240511280214,27.504632298500574,shap_list_ir_1_subset_100,shap_list_ir_1
36,Aattr,0.02359241611288297,0.017280901323508114,58.98104028220746,shap_list_ir_1_subset_101,shap_list_ir_1
37,Battr,0.0027117720745573745,0.0026048089680081837,6.779430186393439,shap_list_ir_1_subset_101,shap_list_ir_1
38,Cattr,0.00798051167546545,0.009755677132494192,19.951279188663605,shap_list_ir_1_subset_101,shap_list_ir_1
39,Dattr,0.006935902603252986,0.012218984511557323,17.339756508132467,shap_list_ir_1_subset_101,shap_list_ir_1
40,Eattr,0.0039184203579275744,0.005811508282795241,9.796050894818938,shap_list_ir_1_subset_101,shap_list_ir_1
41,Fattr,0.004840996769581279,0.004439501663562946,12.102491923953222,shap_list_ir_1_subset_101,shap_list_ir_1
42,A1attr,0.005959913835108107,0.0072561665541902255,14.899784587770263,shap_list_ir_1_subset_101,shap_list_ir_1
43,B2attr,0.022792859068006894,0.02336666571175551,56.982147670017355,shap_list_ir_1_subset_101,shap_list_ir_1
44,C3attr,0.007885328483086767,0.004539098083890974,19.71332120771703,shap_list_ir_1_subset_101,shap_list_ir_1
45,D4attr,0.005389031824080271,0.003393869521851802,13.472579560200693,shap_list_ir_1_subset_101,shap_list_ir_1
46,E5attr,0.01582598434309845,0.019841289726370594,39.56496085774609,shap_list_ir_1_subset_101,shap_list_ir_1
47,F6attr,0.001708769159432822,0.0013985215492969929,4.271922898582051,shap_list_ir_1_subset_101,shap_list_ir_1
48,A7attr,0.014353034337913451,0.010000225495912674,35.88258584478358,shap_list_ir_1_subset_101,shap_list_ir_1
49,B8attr,0.0011459775921312295,0.0013400870058331473,2.8649439803280647,shap_list_ir_1_subset_101,shap_list_ir_1
50,C9attr,0.006547612445875485,0.009062020469821973,16.369031114688728,shap_list_ir_1_subset_101,shap_list_ir_1
51,D10attr,0.0067722963989764705,0.003930356225700735,16.930740997441134,shap_list_ir_1_subset_101,shap_list_ir_1
52,E11attr,0.016258623288847522,0.009215515742777155,40.64655822211883,shap_list_ir_1_subset_101,shap_list_ir_1
53,F12attr,0.006272819841075529,0.0032045727773609696,15.682049602688803,shap_list_ir_1_subset_101,shap_list_ir_1
54,A13attr,0.01944932678987498,0.015705778889879982,48.62331697468754,shap_list_ir_1_subset_101,shap_list_ir_1
55,B14attr,0.023458127668137145,0.0250127049582868,58.64531917034299,shap_list_ir_1_subset_101,shap_list_ir_1
56,C15attr,0.04266931428868435,0.02528842183582788,106.67328572171084,shap_list_ir_1_subset_101,shap_list_ir_1
57,D16attr,0.011110236705982188,0.009263721302530501,27.77559176495548,shap_list_ir_1_subset_101,shap_list_ir_1
58,E17attr,0.03143645432028437,0.023219732313601325,78.59113580071093,shap_list_ir_1_subset_101,shap_list_ir_1
59,F18attr,0.011498227398677091,0.010410626005468005,28.745568496692766,shap_list_ir_1_subset_101,shap_list_ir_1
