,imbalanceRatio,Subset,Indicator,Sorted_Features
10,rf_shap_list_ir_3,rf_shap_list_ir_3_subset_68,orderStd,"['F18attr', 'F12attr', 'E11attr', 'C21attr', 'D16attr', 'C15attr', 'E5attr', 'A13attr', 'E29attr', 'Dattr', 'A1attr', 'C9attr', 'B14attr', 'E17attr', 'E23attr', 'B20attr', 'C27attr', 'A7attr', 'A25attr', 'F30attr', 'C3attr', 'A19attr', 'Cattr', 'F6attr', 'Aattr', 'Fattr', 'D28attr', 'Battr', 'D10attr', 'B26attr', 'B8attr', 'Eattr', 'D4attr', 'F24attr', 'B2attr', 'D22attr']"
11,rf_shap_list_ir_3,rf_shap_list_ir_3_subset_68,orderSum,"['E11attr', 'C15attr', 'F18attr', 'F12attr', 'A13attr', 'D16attr', 'E29attr', 'E5attr', 'C21attr', 'C27attr', 'B14attr', 'C9attr', 'A7attr', 'E23attr', 'E17attr', 'A1attr', 'B20attr', 'C3attr', 'A19attr', 'A25attr', 'Aattr', 'F6attr', 'F30attr', 'Dattr', 'D28attr', 'Battr', 'Cattr', 'D10attr', 'Fattr', 'B8attr', 'F24attr', 'D4attr', 'Eattr', 'B26attr', 'D22attr', 'B2attr']"
12,rf_shap_list_ir_5,rf_shap_list_ir_5_subset_23,orderMean,"['C15attr', 'E11attr', 'F12attr', 'E17attr', 'C27attr', 'F18attr', 'A13attr', 'B14attr', 'E29attr', 'F30attr', 'Aattr', 'A7attr', 'D16attr', 'C9attr', 'E23attr', 'C21attr', 'A19attr', 'A25attr', 'B20attr', 'Cattr', 'B8attr', 'E5attr', 'D10attr', 'C3attr', 'Dattr', 'A1attr', 'B2attr', 'D4attr', 'B26attr', 'F24attr', 'D28attr', 'Eattr', 'F6attr', 'Battr', 'D22attr', 'Fattr']"
13,rf_shap_list_ir_5,rf_shap_list_ir_5_subset_23,orderStd,"['F12attr', 'C15attr', 'E11attr', 'F18attr', 'E17attr', 'A13attr', 'F30attr', 'Dattr', 'C21attr', 'Cattr', 'E29attr', 'C27attr', 'B14attr', 'D16attr', 'D4attr', 'Aattr', 'B20attr', 'A19attr', 'C3attr', 'B8attr', 'C9attr', 'A25attr', 'A7attr', 'D10attr', 'E5attr', 'E23attr', 'A1attr', 'B26attr', 'B2attr', 'D22attr', 'F24attr', 'F6attr', 'Fattr', 'D28attr', 'Battr', 'Eattr']"
14,rf_shap_list_ir_5,rf_shap_list_ir_5_subset_23,orderSum,"['C15attr', 'E11attr', 'F12attr', 'E17attr', 'C27attr', 'F18attr', 'A13attr', 'B14attr', 'E29attr', 'F30attr', 'Aattr', 'A7attr', 'D16attr', 'C9attr', 'E23attr', 'C21attr', 'A19attr', 'A25attr', 'B20attr', 'Cattr', 'B8attr', 'E5attr', 'D10attr', 'C3attr', 'Dattr', 'A1attr', 'B2attr', 'D4attr', 'B26attr', 'F24attr', 'D28attr', 'Eattr', 'F6attr', 'Battr', 'D22attr', 'Fattr']"
15,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_37,orderMean,"['E11attr', 'C15attr', 'E5attr', 'F12attr', 'Eattr', 'E17attr', 'B14attr', 'B2attr', 'C21attr', 'F18attr', 'D10attr', 'Battr', 'A7attr', 'Cattr', 'Aattr', 'A13attr', 'C9attr', 'Dattr', 'A1attr', 'C3attr', 'A25attr', 'B8attr', 'Fattr', 'C27attr', 'D16attr', 'D4attr', 'F6attr', 'A19attr', 'B20attr', 'E29attr', 'E23attr', 'D28attr', 'F24attr', 'B26attr', 'D22attr', 'F30attr']"
16,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_37,orderStd,"['F12attr', 'E5attr', 'E11attr', 'C21attr', 'C15attr', 'C3attr', 'Eattr', 'Cattr', 'E17attr', 'D4attr', 'B2attr', 'F18attr', 'B14attr', 'C9attr', 'D10attr', 'Battr', 'A1attr', 'A13attr', 'A7attr', 'Aattr', 'A25attr', 'B8attr', 'Dattr', 'C27attr', 'D16attr', 'A19attr', 'F6attr', 'D28attr', 'E29attr', 'B20attr', 'Fattr', 'E23attr', 'B26attr', 'D22attr', 'F24attr', 'F30attr']"
17,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_37,orderSum,"['E11attr', 'C15attr', 'E5attr', 'F12attr', 'Eattr', 'E17attr', 'B14attr', 'B2attr', 'C21attr', 'F18attr', 'D10attr', 'Battr', 'A7attr', 'Cattr', 'Aattr', 'A13attr', 'C9attr', 'Dattr', 'A1attr', 'C3attr', 'A25attr', 'B8attr', 'Fattr', 'C27attr', 'D16attr', 'D4attr', 'F6attr', 'A19attr', 'B20attr', 'E29attr', 'E23attr', 'D28attr', 'F24attr', 'B26attr', 'D22attr', 'F30attr']"
18,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_86,orderMean,"['E11attr', 'F18attr', 'F12attr', 'C15attr', 'E17attr', 'E23attr', 'B14attr', 'E29attr', 'A13attr', 'F6attr', 'A7attr', 'E5attr', 'F30attr', 'C27attr', 'C9attr', 'D16attr', 'A25attr', 'B8attr', 'Cattr', 'Dattr', 'Eattr', 'B20attr', 'C21attr', 'A1attr', 'D10attr', 'F24attr', 'C3attr', 'Aattr', 'D28attr', 'B2attr', 'D4attr', 'A19attr', 'B26attr', 'Battr', 'Fattr', 'D22attr']"
19,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_86,orderStd,"['F12attr', 'F18attr', 'E11attr', 'E17attr', 'C15attr', 'E5attr', 'Dattr', 'E29attr', 'A13attr', 'B14attr', 'E23attr', 'F30attr', 'A7attr', 'F6attr', 'Cattr', 'C9attr', 'A25attr', 'C27attr', 'B8attr', 'D16attr', 'D10attr', 'C21attr', 'B20attr', 'F24attr', 'D4attr', 'A1attr', 'C3attr', 'Eattr', 'A19attr', 'D28attr', 'Battr', 'B26attr', 'Aattr', 'B2attr', 'Fattr', 'D22attr']"
